Word,Meaning
population,"bestand, befolkning, befolkning"
populous,folkerik
porcelain,porselen
porch,"vindfang, veranda"
porcupine,pinnsvin
pork,svinekjøtt
pork chop,svinekotelett
pornographic,pornografisk
pornography,pornografi
porous,porøs
porridge,grøt
port,"port, havneby, portvin, babord, havn"
portal,"portal, port"
portend,varsle
portent,ondt varsel
portentous,illevarslende
portfolio,"dokumentmappe, mappe, portefølje"
portion,"andel, porsjon, del"
portion out,dele ut
portly,korpulent
portrait,portrett
portraiture,portrettkunst
portray,"portrettere, fremstille, skildre"
portrayal,skildring
portuguese,Portugisisk
pose,"stilling, stille, positur, sitte modell, posere"
posh,"flott, fin"
position,"posisjon, stilling"
positive,"positiv, sikker"
possess,"besette, besitte, eie"
possessed,besatt
possession,"besettelse, å eie, eiendom"
possessor,eier
possibility,mulighet
possible,"eventuel, mulig"
possibly,"muligens, kanskje"
post,"stilling, poste, stolpe, postere, embete, post"
post office,postkontor
post-date,etterdatere
post-office box,postboks
postage,porto
postage stamp,frimerke
postal order,postanvisning
postcard,"prospektkort, brevkort"
postcode,postnummer
poster,plakat
posterior,"senere, bakende, bak, bakre"
posterity,"etterslekt, etterkommerer"
posthumous,posthum
posting,oppslag
postman,postbud
postmark,poststempel
postpaid,portofritt
postpone,utsette
postponement,utsettelse
postscript,etterskrift
posture,"holdning, positur, stilling"
postwar,etterkrigs-
pot,"krukke, potte, kanne, gryte"
pot-roast,grytestek
potato,potet
potatoes,poteter
potency,"styrke, raft, potens"
potent,mektig
potential,"mulig, eventuel, potensiell"
potter,"pottemaker, keramiker"
pottery,"pottemakerverksted, keramikk"
pouch,pung
poultice,grøtomslag
poultry,"fjærfe, høns"
pounce on,"slå ned på, kaste seg over"
pound,"pund, hamre, innhegning, dundre"
pound key,firkantast
pour,"øse ned, skjenke, strømme"
pout,"surmule, geip"
poverty,fattigdom
poverty line,fattigdomsgrense
powder,"pulver, støte, pudder, pulverisere, pudre"
powderpuff,pudderkvast
power,"evne, makt, kraft"
power failure,strømbrudd
power of judgement,dømmekraft
power to act,handlekraft
powerful,"kraftig, kraftfull, mektig"
powerless,kraftløs
powerstation,kraftstasjon
practical,praktisk
practically,praktisk talt
practice,"praksis, øvelse, skikk, trening"
practise,"øve, praktisere"
practitioner,"praktiserende lege, praktiserende advokat"
prague,Praha
praise,"lov, rose, ros"
pram,barnevogn
prance,spankulere
prattle,"skravling, skravle"
prawn,stor reke
pray,be
prayer,bønn
pre-,forhånds-
preach,"preke, forkynne"
preacher,predikant
precarious,"prekær, usikker"
precaution,forholdsregel
precede,gå foran
precedence,forrang
preceding,foregående
precept,forskrift
precinct,"område, sone, distrikt"
precious,"kostbar, dyrebar, kjær"
precipice,"stup, bratt skrent"
precipitate,"overilt, bunnfall, påskynde, styrte"
precipitation,nedbør
precipitous,"stupbratt, steil"
precise,nøyaktig
precisely,nettop
precision,"nøyaktighet, presisjon"
preclude,utelukke
precocious,"bråmoden, veslevoksen"
precursor,forløper
predator,rovdyr
predatory,rov-
predecessor,forgjenger
predestine,forutbestemme
predicament,"knipe, forlegenhet"
predict,forutsi
predictable,forutsigbar
prediction,forutsigelse
predilection,forkjærlighet
predominance,overvekt
predominant,fremherskende
preeminent,fremragende
prefab,ferdighus
prefabricate,prefabrikkere
preface,forord
prefer,foretrekke
preferably,"fortrinnsvis, helst"
preference,preferanse
pregnancy,graviditet
pregnant,gravid
prehistoric period,urtid
prejudice,fordom
preliminary,"forberedende, innledende"
preliminary school,barneskole
prelude,"preludium, opptakt, innledning"
premature,"for tidlig, forhastet"
premeditated,overlagt
premier,"statsminister, først"
premise,"premiss, betingelse"
premises,eiendom
premium,"belønning, bonus, premie"
premonition,forutanelse
preoccupied,åndsfraværende
preoccupied with,opptatt med
prepaid,betalt
preparation,forberedelse
preparatory,forberedende
prepare,"forberede, tilberede"
prepare for,innstille
preponderant,overveiende
prepossessing,tiltalende
preposterous,"absurd, meningsløs"
prerogative,privilegium
prescribe,"foreskrive, ordinere, bestemme"
prescription,resept
presence,"nærvær, tilstede"
present,"pre, nåværende, inneværende, overrekke, til stede"
present oneself,innfinne seg
present throughout,gjennomgående
presentation,"presentasjon, overrekkelse"
presentiment,forutanelse
presently,snart
preservation,"bevaring, konservering"
preservative,konserveringsmiddel
preserve,"konservere, hermetisere, bevare"
preserves,syltetøy
preside,"lede, presidere"
president,"president, formann, administrerende direktør"
press,"trykke, trykk, press, presse"
press clip,avisutklipp
press release,pressemelding
press-stud,trykk-knapp
pressure,"trykk, press"
prestige,prestisje
presumably,antagelig
presume,anta
presumed,antatt
presumption,"formodning, antagelse"
presumptuous,arrogant
pretence,påskudd
pretend,"late som, utgi seg for"
pretend to,pretendere
pretension,pretensjon
pretentious,pretensiøs
pretext,påskudd
pretty,"pen, temmelig"
prevail,"herske, råde"
prevail on,overtale til
prevalent,"utbredt, rådende"
prevent,"forhindre, forebygge"
prevention,forebyggelse
preventive,forebyggende
preview,forhåndsvisning
previous,"forhenværende, foregående"
previously,tidligere
prey,"rov, bytte"
prey on,"tære på, jakte på"
price,"pris, prise"
pricetag,prislapp
pricey,"kostbar, dyr"
prick,"stikke, stikk"
prickle,"tagg, pigg"
prickly,"stikkende, piggete"
pride,stolthet
priest,prest
prig,"pedant, innbilsk narr"
prigish,"pedantisk, selvgod"
prim,"tertefin, snerpete"
primarily,"hovedsaklig, opprinnelig"
primary,"primær-, grunn-"
primary school,grunnskole
prime,"grunne, førsteklasses, viktigst, hoved-"
prime minister,statsminister
primer,"grunning, begynnerbok"
primeval,ur-
prince,"prins, fyrste"
princely,fyrstelig
princess,prinsesse
principal,"oppdragsgiver, rektor, hoved, hoved-, viktigst"
principality,fyrstedømme
principle,prinsipp
print,"kopiere, kopiere, trykke, trykke, trykk, kopi"
print out,"skrive ut, utskrift"
printed matter,trykksak
printer,"skriver, skriver"
printing,"opptrykk, trykking"
printing office,trykkeri
prior,"prior, tidligere"
prior to,før
priority,"forkjørsrett, fortrinn, prioritet"
prison,"fengsel, fengsel"
prisoner,"fange, innsatt"
privacy,"uforstyrrethet, privatliv"
private,"privat, menig"
privatize,privatisere
privatly,"underhånden, i all stillhet"
privilege,"privilegium, privilegere"
privy,do
prize,"gevinst, pris, premie"
pro,profesjonell
probability,sannsynlighet
probable,sannsynlig
probably,"muligens, sannsynligvis"
probation,"prøvetid, prøve"
probation officer,tilsynsverge
probe,"sondere, sonde"
problem,problem
procedure,"fremgangsmåte, prosedyre"
proceed,"fortsette, forløpe"
proceed against,anlegge sak mot
proceedings,"det som foregår, rettergang"
proceeds,"vinning, utbytte"
process,"prosess, bearbeide, stevning, fremkalle"
processed,behandlet
processing,behandling
processing industry,foredlingsindustri
procession,"prosesjon, opptog"
processor,"prosessor, tekstbehandlingsmaskin"
proclaim,"proklamere, bekjentgjøre"
proclamation,bekjentgjørelse
procure,"få tak i, skaffe"
prod,"stikke, stikk, sette fart i"
prodigal,ødsel
prodigious,"uhyre, forbausende"
prodigy,"vidunderbarn, vidunder"
produce,"produkter, fremstille, produsere, iscenesette"
produced,produsert
producer,"produsent, regissør"
product,produkt
production,"innspilling, produksjon, fremskaffelse"
productive,"produktiv, fruktbar"
profane,"verdslig, vanhellige, profan"
profanities,banning
profanity,bespottelse
profess,erklære
profession,"fagområde, profesjon, bekjennelse, yrke, fag"
professional,"yrkes-, profesjonell, faglig"
professional journal,fagtidsskrift
professional killer,yrkesmorder
proffer,"tilby, tilbud"
proficiency,"ferdighet, dyktighet"
proficient,dyktig
profile,"profilere, profil"
profitable,"nyttig, lønnsom"
profiteer,"ågrer, profitør"
profiteering,"åger, profitørvirksomhet"
profligate,"ryggesløs, utsvevende"
profound,"dypsindig, dyp"
profuse,"overstrømmende, overdådig"
profusely,voldsomt
progesterone,progesteron
prognosis,prognose
program,"program, programmere"
programmer,programmerer
progress,"gjøre fremskritt, fremgang, utvikling, fremskritt"
progression,"gå fremover, progresjon"
progressive,"progressiv, fremskrittsvennlig"
prohibit,forby
prohibited,forbudt
prohibition,forbud
project,"plan, prosjekt, prosjektere, planlegge, projisere"
projection,"fremspring, projeksjon, projisering"
projector,fremviser
prolapse,"falle frem, fremfall"
proliferation,"rask formering, spredning"
prolific,fruktbar
prologue,prolog
prolong,"forlenge, strekke"
prom,promenadekonsert
promenade,"spasertur, promenade, spasere"
prominent,fremstående
promise,"love, løfte"
promising,lovende
promote,"fremme, forfremme"
promotion,forfremmelse
prompt,"tilskynde, sufflere, omgående, rask"
prompter,sufflør
pronate,"pronere, dreie innover"
prone,utstrakt
prone to,tilbøyelig til
prong,"spiss, gaffeltann"
pronoun,pronomen
pronounce,"erklære, uttale"
pronounced,"uttalt, utpreget"
pronounciation,uttale
proof,"bevis, -sikker, -fast, korrektur"
proofread,lese korrektur
prop,"rekvisitt, støttebjelke"
propagate,forplante
propagation,"utbredelse, forplantning"
propel,drive
propellant,drivstoff
propeller,propell
propensity,"hang, tilbøyelighet"
proper,"passe på, riktig, egen, passende"
properly,ordentlig
property,"eiendom, kvalitet, gård"
prophecy,spådom
prophesy,spå
prophet,profet
prophetic,profetisk
prophylactic,forebyggende
propitious,gunstig
proponent,talsmann
proportion,"andel, proporsjon, forhold"
proportional,forholdsmessig
proportionally,forholdsvis
proposal,"innstilling, forslag, frieri"
propose,"innstille, foreslå, fri"
proposition,forslag
proprietary,"eiendoms-, merkebeskyttet"
proprietary brand,merkebeskyttet
proprietor,"innehaver, eier"
propriety,anstendighet
propulsion,fremdrift
pros and cons,argumenter for og imot
prosaic,prosaisk
prose,prosa
prosecute,"anklage, sette under tiltale"
prosecution,"påtalemyndighet, rettsforfølgning"
prosecutor,aktor
prospect,"fremtidsmulighet, utsikt"
prospective,"mulig, fremtidig"
prospectus,prospekt
prosper,ha fremgang
prosperity,"fremgang, velstand"
prosperous,"velstående, blomstrende"
prostate,prostata
prostate gland,prostatakjertel
prostatectomi,fjerning av prostata
prosthesis,protese
prostitute,prostituert
prostitution,prostitusjon
prostrate,"nedbrutt, utstrakt"
prostration,sammenbrudd
protect,"verne, beskytte"
protection,"vern, beskyttelse"
protective,beskyttende
protector,beskytter
protest,"innvending, protestere, protest"
protestant,"protestant, protestantisk"
protrude,stikke ut
protruding,"stikker frem, utstående"
proud,stolt
provable,bevislig
prove,"bevise, vise seg å være, påvise"
proverb,ordspråk
proverbial,ordspråklig
provide,"tilføre, levere, skaffe"
provided,forutsatt at
provident,"sparsommelig, nøysom"
provider,leverandør
province,provins
provincial,"provinsiell, fra provinsen"
provision,"bestemmelse, forsyning"
provisional,"foreløpig, provisorisk"
provisions,"proviant, forsyninger"
provocation,provokasjon
provocative,utfordrende
provoke,"irritere, provosere"
prow,"baug, forstavn"
prowl,luske
proxy,fullmakt
prude,snerpete person
prudence,"klokskap, forsiktighet"
prudent,"forsiktig, klok"
prudish,snerpete
prune,"beskjære, sviske"
pry,"være nyskjerrig, snuse"
psalm,salme
psychiatric,psykiatrisk
psychiatrist,psykiater
psychiatry,psykiatri
psychic,"psykisk, synsk"
psychoanalysis,psykoanalyse
psychoanalyst,psykoanalytiker
psychological,psykologisk
psychologist,psykolog
psychology,psykologi
psychopath,psykopat
psychosis,psykose
psychotic,psykotisk
ptarmigan,fjellrype
pub,kro
pub crawl,pubrunde
puberty,pubertet
pubic,skam-
pubichair,kjønnshår
public,"offentlig, allmenn, offentlig"
public convenience,offentlig toalett
public conveyance,offentlig transportmiddel
public enemy,samfunnsfiende
public house,"kro, pub"
public sale,auksjon
public school,internatskole
public servant,offentlig ansatt
public square,offentlig plass
publican,krovert
publication,"utgivelse, publikasjon, offentliggjøring"
publicity,"publisitet, reklame"
publish,"utgi, forelegge"
published,utkommet
publisher,forlegger
publishing,forlagsvirksomhet
publishing house,forlag
pudding,pudding
puddle,søleputt
puff,"vindpust, puste, drag, blåse"
puff pastry,"tertedeig, butterdeig"
puffed,andpusten
puffed up,opphovnet
pug,mops
pugnacious,trettekjær
puke,spy
pull,"rykk, trekking, trekke, dra"
pull back,trekke tilbake
pull down,"rive, dra ned"
pull out,trekke
pulled ligament,senestrekk
pullet,unghøne
pulley,"trinse, talje"
pulmonary,lunge-
pulp,"mos, mose, masse, knuse"
pulp fiction,kiosklitteratur
pulpit,prekestol
pulpy,"kjøttfull, bløt"
pulsate,pulsere
pulse,puls
pumice,pimpstein
pump,pumpe
pumpkin,gresskar
pun,ordspill
punch,"dor, slag, lage hull i, punsj"
punctual,punktlig
punctuate,"avbryte, sette skilletegn"
punctuation,tegnsetting
punctuation mark,skilletegn
puncture,"punktering, p, stikke hull på"
pungent,"bitter, besk"
punish,straffe
punishable,straffbar
punishment,straff
punitive,straffe-
puny,"liten, ynkelig"
pup,"valp, dyreunge"
pupil,"pupill, elev"
puppet,"marionett, hånddukke"
puppet theatre,dukketeater
puppy,valp
purchase,"innkjøp, kjøpeinnkjøp, kjøpe, kjøp"
purchasing proposal,innkjøpsforslag
purchasing sum (price),kjøpesum
pure,"ublandet, renren"
purely,utelukkende
purgative,avføringsmiddel
purgatory,skjærsild
purge,"renske ut, utrenskning"
purify,"gjøre ren, rense"
purity,renhet
purl stitch,vrangmaske
purple,"vinrød, lilla, purpur, purpur"
purpose,"formål, hensikt"
purr,male
purse,"håndveske, pengepung"
pursue,forfølge
pursuit,"forfølgelse, beskjeftigelse"
purvey,"levere, skaffe"
purveyor,leverandør
push,"støt, puff, dytte, puffe, krafttak, tiltak"
push drugs,omsette narkotika
push-bike,tråsykkel
push-button,trykknapp
push-up,armheving
pusher,narkotikalanger
pushing,pågående
put,"stille, putte, legge, sette"
put aside,henlegge
put at a certain angle (bias),vinkle
put by,"spare, legge til side"
put down a riot,slå ned et opprør
put off,"frata, utsette"
put on,"gjøre seg til, ta på"
put on weight,legge på seg
put out,slukke
put straight,ordne
put through,sette over
put up with,finne seg i
putrefy,råtne
putrid,råtten
putty,"kitt, kitte"
puzzle,forvirre
puzzled,"rådvill, uforstående"
pyelitis,nyrebekkenbetennelse
pyjamas,"nattdrakt, pyjamas"
pylon,ledningsmast
pyre,likbål
pyre,på bålet-at the stake bål
pyromaniac,pyroman
quack,"kvaksalver, snadring, snadre"
quadrangular,firkantet
quail,"vaktel, bli redd"
quaint,"eiendommelig, underlig"
quake,"skjelve, rystelse, skjelving"
qualification,"kvalifikasjon, forutsetning"
qualify,"modifisere, kvalifisere"
qualitative,kvalitativ
quality,"egenskap, kvalitet"
qualms,"skrupler, betenkeligheter"
quantity,"mengde, kvantitet, kvantum"
quarantine,karantene
quarrel,"krangle, krangel, trette"
quarrelsome,kranglesyk
quarry,"steinbrudd, jaktbytte, bryte stein"
quarter,"fjærdedel, kvarter, kvartal"
quartz,kvarts-
quaver,"skjelve, åttendedelsnote, skjelving, vibrere"
queazy,kvalm
queen,dronning
queer,"merkelig, rar, homofil"
quell,"undertrykke, dempe"
quench,"slå ned, slukke"
querulous,"klagende, gretten"
quest,leting
question,spørsmål
question mark,spørsmålstegn
questionable,tvilsom
questioning,avhør
questionnaire,spørreskjema
queue,kø
quibble,"liten uenighet, krangle om detaljer"
quibbling,ordkløveri
quicken,påskynde
quickly,kvikk
quickness,raskhet
quickwitted,"slagferdig, snartenkt"
quid,pund
quiet,"stille, rolig, stillhet"
quieten,"berolige, roe ned"
quilt,"lappeteppe, vatteppe"
quilted,vattert
quinine,kinin
quirk,"særhet, innfall, lune"
quit,slutte
quite,"helt, ganske, javisst"
quite simply,rett og slett
quits,"kvitt, skuls"
quiver,"vibrere, kogger, skjelving, skjelve"
quiz,"spørre, gåte"
quizzical,"ertende, spørrende"
quota,"kvote, andel"
quotation,"notering, sitat"
quotationmark,anførselstegn
quote,"sitere, notere"
rabbi,rabbiner
rabbit,kanin
rabble,pøbel
rabble-rouser,oppvigler
rabid,"rabiat, vill, rasende"
race,"løpe om kapp, veddeløp, løp, rase"
racecourse,veddeløpsbane
racehorse,veddeløpshest
racetrack,veddeløpsbane
racial,rase-
racing,veddeløp
racist,rasist
rack,"hylle, pine, stativ, pinebenk"
racket,"uro, svindelforetagende, racket, bråk"
racketeer,"pengeutpresser, svindler"
radar,radar
radiance,stråleglans
radiant,strålende
radiate,utstråle
radiation,utstråling
radiation therapy,strålebehandling
radiator,radiator
radical,"radikal, radikaler, gjennomgripende"
radio,radioradio
radio transmitter,radiosender
radioactive,radioaktiv
radioactive fallout,radioaktivt nedfall
radioactivity,radioaktivitet
radiograph,røntgenbilde
radish,reddik
raffle,tombola
raft,"flåte, fløte"
rafting,flåteritt
rag,"fille, klut"
rage,"rase, raseri"
ragged,"ujevn, fillete"
raid,"overfalle, razzia, overfall"
rail,"jernbaneskinne, rekkverk"
rail in,gjerde inn
rail off,gjerde inn
railings,"rekkverk, stakitt"
railroad,jernbane
railway,jernbane
railway carriage,jernbanevogn
railway platform,perrong
railway station,jernbanestasjon
railway timetable,rutebok
railway track,jernbanespor
rain,"regne, regn"
rainbow,regnbue
raincoat,regnfrakk
rainfall,"nedbør, regnskur"
rainforest,regnskog
rainproof,vanntett
rainwear,regntøy
rainy,"regnfull, regn-"
rainy season,regntid
raise,"heve, øke, oppfostre, løfte"
raise a loan,ta opp et lån
raise the price,fordyre
raise to nobility,adle
raisin,rosin
rake,"rive, rake"
rally,"erte, samling, samle, møte"
ram,vær
ram against,"drive, kjøre inn i"
ramble,"gå tur, streife omkring, spaseertur"
rambler,"vandrer, fotturist"
rambling,"springende, ustrukturert"
ramification,forgrening
ramify,forgrene
ramp,"bukk, rampe, fartsdemper"
rampant,"frodig, tøylesløs"
