Word,Meaning
روحي تداوي,"psychotherapy, psychological treatment of mental disorders, branch of psychiatry dealing with the use of psychological methods to treat mental disorders"
سيسۍ,"ptarmigan, any of several species of bird from the grouse family"
مړانه,"puberty, sexual maturity"
مړانې وهلی,"pubescent, sexually mature (about a leaf), covered with soft downy hairs"
مېړانې وهلی,"pubescent, sexually mature (about a leaf), covered with soft downy hairs"
يوړ,"pubescent, sexually mature (about a leaf), covered with soft downy hairs, adult, grown-up, fully grown, mature"
عانه,"pubis, two bones that form the front arch of the pelvis (Anatomy)"
عامه دارايي,"public funds, money that belongs belongs to the government and is used for the good of the public, money donated by individuals to be used for public good"
صحيه,public health
صحت عامه,public health
رسختي,"public holiday, bank holiday, holiday, leave, furlough, notice, vacation, recess"
خرابات,"public house, tavern, (derogatory) dive, cabaret, nightclub"
ميکده,"public house, tavern, cabaret, nightclub"
مټيران,"public house, tavern, cabaret, nightclub"
عامه,"public, audience, readership, spectators, commoner, open to all people, freely accessible, pertaining to an entire population"
شايع کول,"publish, issue, print, appear, put out, insert in a newspaper, publicize, make public, edit, revise, alter"
نشرول,"publish, issue, print, appear, put out, insert in a newspaper, publicize, make public, propagate, disseminate, spread, diffuse, circulate, distribute, broadcast, transmit, beam, inspire, strew, air"
خپرېدنه,"publishing, publication, issue"
خپرېدنګ,"publishing, publication, issue"
خپرېده,"publishing, publication, issue"
خپرونه,"publishing, publication, issue, propagation, circulation, spread, pervasion"
نشريه,"publishing, publication, issue, prospectus, leaflet, flier, handout"
براځه,"puce, having a dark brownish-red color, flea, (Informal) chip, microchip, small piece of semiconducting material containing an electronic transistor or integrated circuit (Electronics, Computers)"
بروړه,"puce, having a dark brownish-red color, flea, (Informal) chip, microchip, small piece of semiconducting material containing an electronic transistor or integrated circuit (Electronics, Computers)"
چيچړۍ,"puce, having a dark brownish-red color, flea, (Informal) chip, microchip, small piece of semiconducting material containing an electronic transistor or integrated circuit (Electronics, Computers)"
ږغانځه,"puce, having a dark brownish-red color, flea, (Informal) chip, microchip, small piece of semiconducting material containing an electronic transistor or integrated circuit (Electronics, Computers)"
کنډياتي,"puce, having a dark brownish-red color, flea, (Informal) chip, microchip, small piece of semiconducting material containing an electronic transistor or integrated circuit (Electronics, Computers)"
کيکه,"puce, having a dark brownish-red color, flea, (Informal) chip, microchip, small piece of semiconducting material containing an electronic transistor or integrated circuit (Electronics, Computers)"
ورځه,"puce, having a dark brownish-red color, flea, (Informal) chip, microchip, small piece of semiconducting material containing an electronic transistor or integrated circuit (Electronics, Computers)"
ورږه,"puce, having a dark brownish-red color, flea, (Informal) chip, microchip, small piece of semiconducting material containing an electronic transistor or integrated circuit (Electronics, Computers)"
غوززی,"puce, having a dark brownish-red color, flea, (Informal) chip, microchip, small piece of semiconducting material containing an electronic transistor or integrated circuit (Electronics, Computers)"
پوډينګ,"pudding, type of sweet creamy dessert, meat sausage containing a lot of blood"
جوير,"puddle, patch"
ډډول,"puff, get someone pregnant"
بمبوس,"puffy, bloated, puffed up, turgid, inflated"
ډډبډ,"puffy, swollen, inflated, bloated, bulging"
بمبو,"puffy, swollen, inflated, bloated, bulging, gourmand, greedy, gluttonous, lickerish, eater, glutton, straggler"
خواګرځول,puke
ذبح کول,"pull down, knock down, kill or destroy (animals), murder, butcher, slaughter, injure, break, discourage, dispatch, despatch, flatten, defeat, sew the edge of a seam down flat, place or set down, write down, put to print, crush, repress (riots)"
شکول,"pull, pull out, draw, tear, tear off, tear out, wrench, pull by force, fly, wing, steal, rob, plunder, thieve"
دونګله,"pulley, wheel with a grooved rim around which a rope or cord is wrapped (when one end of the rope is pulled downward, the wheel spins and raises the opposite end)"
ګړګی,"pulley, wheel with a grooved rim around which a rope or cord is wrapped (when one end of the rope is pulled downward, the wheel spins and raises the opposite end)"
کرکړی,"pulley, wheel with a grooved rim around which a rope or cord is wrapped (when one end of the rope is pulled downward, the wheel spins and raises the opposite end)"
بنيان,"pullover, sweater"
اندرکه,"pullover, sweater, jumper, jersey"
راګ,"pullover, sweater, jumper, jersey"
تکاثر,"pullulation, swarming, abundance, plentifulness"
تکثر,"pullulation, swarming, abundance, plentifulness"
منبر,"pulpit, rostrum, professorship, gallery, tribune, stand, dispatch box, platform, stage, dais, stump"
کرسۍ,"pulpit, rostrum, professorship, post, mail, job, office, appointment, position, station, place, situation, program"
کرسي,"pulpit, rostrum, professorship, post, mail, job, office, appointment, position, station, place, situation, program"
نبض,"pulse, heartbeat"
پودرپاشي,"pulverization, spraying, spray"
خنه,pumice
پمپول,"pump, draw out or move with a pump, inflate"
پمپ,"pump, machine used to move liquids by suction, one instance of moving liquid by suction, pomp, luxury, ceremony, shoe, protective covering for the foot, dogs, shoes (Slang)"
طمطراق,"pump, machine used to move liquids by suction, one instance of moving liquid by suction, pomp, luxury, ceremony, shoe, protective covering for the foot, dogs, shoes (Slang), splendor, magnificence, grandeur, brilliance, brightness, radiance, splendorous, magnificent"
سامانه,"pump, machine used to move liquids by suction, one instance of moving liquid by suction, pomp, luxury, ceremony, shoe, protective covering for the foot, dogs, shoes (Slang), splendor, magnificence, refulgence, gorgeousness, radiancy"
نقطه اېښودنه,"punctuation, system of symbols used to divide or clarify text"
تنقيط,"punctuation, system of symbols used to divide or clarify text"
پنچر,"puncture, flat tire"
غوږ ور تاوول,"punish, penalize, chastise, castigate, discipline, correct"
جزا ور کول,"punish, penalize, chastise, castigate, discipline, correct"
سزا ورکول,"punish, penalize, chastise, castigate, discipline, correct"
غوږ مروړل,"punish, penalize, chastise, castigate, discipline, correct"
تعزيرول,"punish, penalize, chastise, castigate, discipline, correct, blame, reprehend, censure, fault, rap"
مجازاتول,"punish, penalize, chastise, castigate, discipline, correct, chasten, refine, polish, smite, scourge"
مجازات ورکول,"punish, penalize, chastise, castigate, discipline, correct, chasten, refine, polish, smite, scourge"
ترټل,"punish, penalize, chastise, castigate, discipline, correct, reprimand, rebuke, scold, admonish, lambaste, check, chide, lecture, reprehend, reprove, upbraid, objurgate, get it in the neck, give a dressing down, reject, repulse, throw out, cast away, cast aside, push aside, defy, negate, repudiate, set aside, vote out, turn down, dismiss, disclaim, scorn, give thumbs down"
رټلی,"punished, penalized, disciplined, subjected to a physical or financial penalty, damned, cursed, condemned, someone or something that has been damned or cursed, blasted person, accursed"
ترټلی,"punished, penalized, disciplined, subjected to a physical or financial penalty, rejected"
سزا,"punishment, chastisement, retribution"
ګوشمالي,"punishment, chastisement, retribution"
ايداد,"punishment, chastisement, retribution"
کيفر,"punishment, chastisement, retribution"
تعزير,"punishment, chastisement, retribution, blame, reprimand, reproof, censure, rebuke"
مجازات,"punishment, chastisement, retribution, corporal punishment, pain, sentence, penalty, grief, sorrow, bitterness, ache, heartache, infirmity, pains"
جزاء,"punishment, chastisement, retribution, corporal punishment, pain, sentence, penalty, grief, sorrow, bitterness, ache, heartache, infirmity, pains, correction, marking, editing, emendation, updating (Computers)"
رټنه,"punishment, chastisement, retribution, damnation, perdition"
ترټنګ,"punishment, chastisement, retribution, reject, repulse, rejection, repudiation, denial"
هېداد,"punishment, chastisement, retribution, reproach, reproof, rebuke"
جزايي,"punitive, serving as a punishment, serving as a penalty, inflicting punishment, correctional, disciplinary"
ترنځ,"puny, stunted, sickly, pindling, weakly, undersized, undeveloped, spindly"
جينګړ,"puny, stunted, sickly, pindling, weakly, undersized, undeveloped, spindly"
پتکه,"puny, stunted, sickly, pindling, weakly, undersized, undeveloped, spindly, skinny, thin"
خوارنجوکی,"puny, stunted, sickly, pindling, weakly, undersized, undeveloped, spindly, washy, diluted, watery"
