Word,Meaning
plod,"kki. (plodded) 1 berjalan dengan susah payah. 2 terus bekerja keras. -plodding ks. lamban, lambat dan berat."
plodded,kkt. berjalan dengan susah payah
plodder,kb. orang yang lambat tapi tekun bekerja.
plodding,culas
plop,"kb. gedebur, cebur, celempung, celepuk (of a rock hitting water). -kk. The stone went p. Batu itu bergedebur. -kki. (plopped) to p. down menjatuhkan diri (on a bed)."
plosive,kb. bunyi konsonan
plot,"kb. potong/bidang tanah (kapling).  2 isi cerita, alur (of a story). 3 komplotan. -kkt. (plotted) 1 merencanakan dengan diam-diam. 2 menggambari (s.t. on a graph). 3 merencanakan (o's course). -kki. bersekongkol, berkomplot."
plotted,kkt. merencanakan. direncanakan
plotter,"kb. anggota komplotan, pengomplot."
plotting,kkt. merencanakan
plough,membajak sawah
ploughed,kkt. membajak. dibajak
ploughing,kkt. membajak. pembajakan tanah
ploughman,pembajak tanah
ploughshare,mata bajak
plover,kb. burung laut berekor pendek
plow,"kb. bajak, luku, tenggala. -kkt. 1 meluku, menenggala, membajak (tanah). 2 mengeruk (snow). -kki. membajak, meluku, menenggala."
plowing,"pembajakan, bajakan"
plowshare,kb. mata bajak.
ploy,kb. 1 cara. 2 kesenangan bersama.
pluck,"kb. keberanian. -kkt. 1 memetik (flowers, guitar). 2 membului (chicken). 3 mencabuti (eyebrow). 4 menarik, merenggut."
plucked,kkt. memetik. dipetik
plucking,kkt. memetik. petikan
plucky,"ks. berani. He's a p. son-of-a-gun Ia seorang ""setan""/pemberani."
plug,"kb. 1 steker. 2 kayu penyumbat, sumbat (for a hole). 3 busi. 4 kuda tua. 5 Inf.: kata-kata baik."
plugged,kkt. mengisi. diisi
plugger,kb. 1 orang yang mempropagandakan sebuah produk. 2 orang yang bekerja keras.
plugging,kkt. mengisi. pengisian
plum,kb. 1 prem. p. pudding pudding prem. 2 keuntungan. Getting him is a real p. Mendapatkan dia betul-betul suatu keuntungan.
plumage,kb. bulu burung.
plumb,"kb. timbangan pengukur garis tegak lurus. -ks., kk. Inf.: betul-betul. -kkt. menduga. -plumbing kb. 1 pipa leding. 2 pekerjaan mematri dan memasang pipa-pipa air leding."
plumbago,kb. bahan hitam pembuat pensil
plumbed,kkt. menduga. diduga
plumber,kb. tukang patri/pipa/ledeng. plumber's friend/helper alat penyedot saluran air.
plumbing,"penjajagan, penjajakan"
plume,kb. bulu-bulu. kkt. sombong
plumed,kkt. membanggakan diri
pluming,kkt. membanggakan diri. pembanggaan diri
plummet,"kb. bandulan pengukur tegak lurus. -kki. jatuh terjerembab, terjungkir-jungkir."
plummy,ks. baik
plump,"adj. 1. berbentuk bulat, chubby. 2. melimpah"
plumped,kkt. menjatuhkan. dijatuhkan
plumper,kb. sesuatu yang memontokkan
plumping,kkt. menjatuhkan. kejatuhan
plumy,berbulu
plunder,"kb. barang-barang rampasan. -kkt. merampas, menjarah."
plundered,kkt. merampas. dirampas
plunderer,n. seseorang yg melakukan perampasan
plundering,"penjarahan, penggerogotan, pembajakan, peralahan"
plunge,kb. loncatan. -kkt. mencelupkan (o's hand into water). -kki. 1 terjun (into a pool). 2 nekat-nekatan berspekulasi (on the stock market).
plunged,tercebur
plunger,kb. 1 (drain) alat penyedot untuk saluran pembuangan air. 2 spekulan (on stock market). 3 pengisap (motor).
plunging,kkt. [mencelupkan/ menghunjamkan]. mencelupkan
plunk,kb. Inf.: Inf.: bunyi petikan. -kkt. memetik (a banjo).
pluperfect,"kb., ks. Gram.: waktu lampau yang sempurna."
plur.,[plural] bentuk jamak.
plural,kb. bentuk jamak. -ks. jamak.
pluralism,kemajemukan
pluralist,kb. pendukung pluralisme
pluralistic,ks. keadaan jamak
plurality,kb. (j. -ties) 1 orang banyak. 2 perbedaan antara jumlah suara yang terbesar dengan jumlah suara yang terbesar dengan jumlah berikutnya. 3 jumlah terbanyak.
plurally,kk. secara jamak
plus,"kb. 1 tambahan. 2 tanda tambah (+). -ks. plus, lebih. A+  nilai A plus. kd. tambah"
plush,"ks. mewah, mahal. p. living hidup mewah."
plutocracy,(pemerintahan oleh) gol kaya & berkuasa
plutocrat,kb. 1 orang kaya. 2 plutokrat.
plutocratic,berkenaan dgn pemerintahan org kaya
pluvial,ks. banyak hujan hujan
ply,"kb. lapisan.  -kkt. (plied) 1 menjalankan, melakukan (o's trade). 2 menghujani (s.o. with question). 3 memberi (s.o. with food, drink). 4 melayari, menjelajahi, mengarungi. -kki. hilir-mudik."
plying,kkt. melakukan
plywood,kb. kayu tripleks/lapis.
pm,"(null)sore, petang hari"
pneumatic,ks. berisi udara/angin. p. drill (mesin) bor angin. p. tire ban angin.
pneumonia,kb. radang paru-paru.
poach,kkt. merebus. to p. an egg merebus isi telor di air yang mendidih. -kki. melanggar masuk. to p. on land berburu tanpa izin di tanah.
poached,kkt. merebus. direbus
poacher,kb. pemburu gelap.
poaching,kkt. merebus. perebusan
pock,"kb. becak, kurik, bintik, noda, burik, bopeng. -kkt. memenuhi (o's face, the moon's surface mukanya, permukaan bulan). pock-marked ks. barik, bopeng."
pocked,kkt. memenuhi. dipenuhi
pocket,"kb.  saku, kantong. -kki. 1 mengantongi (the profits, tickets). 2 menahan."
pocketbook,kb. 1 dompet. 2 uang.  3 buku saku.
pocketed,kkt. mengantongi. dikantongi
pocketful,kb. (se)kantong penuh.
pocketing,kkt. mengantongi. pengantongan
pocketknife,kb. (j. -knives) pisau saku/lipat.
pockmarked,"burik, capuk, bercak, berukir-ukir"
pod,"kb. (buah) polong, kelopak. pen p. kulit kacang polong"
podded,ks. dikupas
podgy,pendek & gemuk
podiatrist,kb. ahli panyakit kaki.
podiatry,kb. ilmu pengobatan dan pemeliharaan kaki.
podium,kb. (j. -dia) mimbar.
poem,"kb. syair, sajak."
poet,"kb. penyair, penyajak. p. laureate pujangga resmi."
poetaster,kb. penyair segobangan
poetess,kb. penyair wanita.
poetic,puitis
poetic(al),ks. puitis. p. license kebebasan penyair.
poetical,"berkenaan dgn penyair/sajak, berbentuk sajak"
poetics,kb. puitik.
poetise,menggurit
poetry,"kb. puisi, persajakan. to write p. mengubah sajak."
pogrom,kb. pembunuhan berencana
poignancy,"kb. 1 kepedihan. 2 ketajaman, kepekatan (of flavor)."
poignant,"ks. 1 pedih, perih. 2 tajam. 3 pedas (of food)."
poignantly,kk. dengan sangat pedih
poinsettia,"kb. poinsetia, semacam tumbuh-tumbuhan yang daunnya berwarna merah."
point,"kb. 1 ujung (of pencil, sward). 2 titik. 3 biji, angka. 4 batas. 5 maksud, pokok. 6 mata angin (of the compass). 7 bakat. 8 tempat. 9 hal. 10 pendapat, pendirian. 11 perlunya, gunanya. 12 sifat. 13 Auto.: platina. 14 koma."
pointblank,terus-terang
pointed,"ks. 1 tirus (of roof). 2 menusuk hati, tajam (of a remark)."
pointedly,kk. dengan tajam
pointer,kb. 1 tongkat penunjuk. 2 (advice) petunjuk. 3 anjing  pemburu.
pointing,kkt. menunjuk. penunjukan
pointless,"ks. 1 tanpa ujung (of pencil). 2 tiada artinya, tidak berarti (of remark)."
pointlessly,kk. tanpa tujuan
points,kkt. menunjuk. poin-poin
poise,kb. 1 sikap tenang. 2 sikap/keadaan seimbang. -kkt. memperseimbangkan. -kki. berhenti (dalam sikap seimbang).
poised,kkt. menyeimbangkan. diseimbangkan
poising,kkt. menyeimbangkan. penyeimbangan
poison,"kb. racun, bisa. to take p. minum racun.  -kkt. meracuni. -poisoning kb. peracunan."
poisoned,kebisaan
poisoner,peracun
poisoning,kkt. meracuni. peracunan
poisonous,"ks. beracun, berbisa. p. rumor desas-desus yang jahat/berbisa."
poke,"kb. 1 kantung. 2 sodokan.  -kkt. 1 menyodok, menusuk (in the back, ribs). 2 meninju (in the nose). 3 mempermainkan (fun). 4 menonjolkan. 5 mengulurkan. 6 mencongkel. -kki. mengaduk-aduk."
poked,kkt. menyodok. disodok
poker,kb. alat pengorek api. 2 poker (semacam main kartu). Inf.: p. face muka yang tak menunjukkan perasaan.
pokey,sempit
poking,kkt. menyodok. penyodokan
poky,sempit
pol.,1 [Polish] dari Polandia; bahasa Polandia. 2 [Poland] Polandia.
poland,polandia
polar,ks. 1 yang berhubungan dengan kutub. p. bear beruang kutub. 2 berlawanan. p. attitude sikap yang berlawanan.
polarity,kb. (j. -ties) 1 sifat berlawanan. 2 muatan kutub.
polarization,kb. polarisasi.
polarize,"kkt. mempolarisasikan, mempertentangkan."
polder,kb. daerah pengairan
pole,kb. 1 galah. long p. galah panjang. 2 tiang. telephone p. tiang telepon. 3 kutub. 4 elektroda. -kkt. menggalah (perahu).
polecat,"kb. sigung, kuskus."
poled,kkt. menggalah. digalah
polemic,perang tulisan
polemic(al),kb. polemik. -ks. yang bersifat polemik.
polemical,kb. polemik
polemicize,kkt. mempolemikkan.
polemics,"kb., j. polemik. to engage in p. berpolemik."
polestar,kb. 1 bintang kutub/utara. 2 pedoman.
polevault,kki. meloncat dengan galah.
polevaulting,kkt. meloncat dng galah. loncat galah
police,kb. 1 polisi. 2 Angkatan Kepolisian. -kkt. 1 menjaga ketertiban. 2 menjaga kebersihan (dalam perkampungan militer).
police officer,kb. polisi
police station,"kantor polisi, pos polisi"
policed,kkt. menjaga ketertiban. dijaga polisi
policeman,kb. (j. -men) polisi. traffic p. polisi lalu-lintas.
policewoman,"kb. (j. -women) polisi wanita, polwan."
policing,kkt. menjaga ketertiban
policy,kb. (j. -cies) 1 polis. 2 kebijaksanaan (of a government). 3 politik.
policyholder,kb. pemegang polis asuransi.
policymaker,"kb. pemimpin, orang yang menentukan kebijaksanaan."
poling,kkt. menggalah
polio,kb. penyakit lumpuh (anak-anak). p. vaccine vaksin pencegah penyakit lumpuh anak-anak.
poliomyelitis,kb. penyakit lumpuh (anak-anak).
polish,"kb. 1 (silver) obat penggosok upaman, pelitur. 2 semir. 3 budibahasa yang halus. 4 kilap,kilat (sparkle). -polished ks. 1 yang halus budi-bahasanya/tingkah-lakunya. 2 yang dipelitur."
polished,canaian
polisher,kb. 1 penggosok. 2 ahli penggosok (lantai).
polishing,"gosokan, penggosokan"
politburo,kb. politbiro
polite,ks. sopan santun (to (wards) terhadap). p. society kalangan yang halus budi bahasanya. -politely kk. dengan sopan.
politely,dengan sopan
politeness,"kb. kesopan-santunan, kesopanan, keadaban."
politer,ks. lebih sopan
politest,ks. paling sopan
politic,ks. bijaksana. body p. lembaga politik.
political,ks. politik. p. asylum suaka politik. p. economy ilmu ekonomi politik.
politically,kk. secara politis
politician,kb. politikus.
politick,"kki. bermain politik, berdagang sapi."
politicking,kkt. bermain politik
politico,"kb. politikus, gembong politik."
politics,kb. politik. to play p. bermain-main politik.
polity,kb. (j. -ties) 1 pemerintahan. 2 masyarakat yang berpemerintah negara. 3 negara.
polka,kb. tari-tarian. p. dot bintik. polka-dot blouse blus yang berbintik-bintik.
poll,kb. 1 pemberian suara. 2 penyelidikan pendapat umum. -polls j. tempat pemungutan suara. -kkt. 1 menanyai (s.o. for his opinion). 2 memberikan. -polling kb. penyelidikan pendapat umum.
polled,buntung
pollen,kb. serbuk/tepung sari. p. count penghitungan jumlah butir serbuk sari dalam jumlah satu yar  kubik udara pada suatu saat di suatu tempat.
pollinate,"kkt. menyerbukkan, menyerbuki."
pollinated,kkt. menyerbukkan. diserbukkan
pollinating,kkt. menyerbukkan. penyerbukan
pollination,kb. penyerbukan.
polling,"jajak pendapat, penyelidikan"
pollster,"kb. pengumpul suara, orang yang mengumpulkan pendapat umum."
pollutant,kb. alat/bahan pengotor.
pollute,"kkt. mengotori, mengotorkan."
polluted,tercemar
polluter,kb. pengotor.
polluting,kkt. mengotori. pengotoran
pollution,"kb. pengotoran, polusi. air p. pengotoran udara."
pollyanna,"kb. optimis, periang."
polo,kb. polo. water p. polo air.
polonaise,kb. sejenis tarian Polandia
polony,kb. sejenis sosis
poltergeist,kb. roh jahat
poltroon,pengecut
polyandry,kb. poliandri
polychrome,ks. beraneka warna
polyclinic,kb. poliklinik.
polygamist,ks. seorang laki-laki yang beristeri lebih dari seorang.
polygamous,ks. poligamy
polygamy,"kb. poligami, beristeri/bersuami lebih dari seorang."
polyglot,kb. poliglot.
polygon,"kb. poligon, segibanyak."
polygonal,ks. bersudut banyak
polygyny,"kb. peristrian lebih dari seorang, permaduan."
polyhedron,kb. bidang banyak
polymer,kb. polimer
polynesia,kb. Polinesia
polynesian,kb. orang Polinesia. -ks. dari Polinesia.
polyp,polip
polyphonic,ks. bersuara banyak
polyphony,kb. komposisi musik suara banyak
polystyrene,kb. karet sintetis
polysyllabic,ks. bersuku-kata banyak.
polysyllable,kata yg tdr dr 3/lebih suku kata
polytechnic,kb. sekolah tehnik. -ks. politeknik
polytheism,kemusyrikan
polytheist,musyrik
polytheistic,ks. politheis
polythene,kb. insulasi
polyurethane,kb. bahan baku plastik polimer
pomade,"kb. pomade, minyak rambut."
pomegranate,kb. buah delima.
pomelo,kb. jeruk pomelo
pomeranian,kkt. menghantam
pommel,"bag dpn pelana yg menonjol, memukuli berkali2"
pomology,kb. ilmu tentang buah-buahan.
pomp,"kb. kemegahan, kebesaran."
pomposity,"ketinggian hati, sifat merasa penting"
pompous,"ks. muluk, bermegah diri, sombong, angkuh."
ponce,kb. pria hidup bersama pelacur
pond,kb. kolam.
ponder,"kkt. mempertimbangkan (dengan hati-hati), memenungkan."
ponderable,dpt diitimbang/diukur
pondered,kkt. mempertimbangkan. dipertimbangkan
pondering,kkt. mempertimbangkan. pertimbangan
ponderous,"ks. 1 berat dan lambat. 2 membosankan, boyak."
ponderously,kk. dengan kaku
pone,kb. roti jagung buatan Indian
poniard,"belati, golok"
pontiff,kb. 1 Paus. the soveregn p. Paus. 2 uskup. 3 pendeta tingkat tinggi.
pontifical,ks. berkaitan dengan Paus. p. mass misa suci yang dipimpin oleh Paus.
pontificate,"kki. memberi wejangan, mengajar."
pontificated,kkt. memberi wejangan. diberi wejangan
pontificating,kkt. memberi wejangan. pemberian wejangan
pontoon,kb. ponton. p. bridge jembatan ponton.
pony,kb. (j. -nies) 1 kuda yang masih muda. 2 kuda kerdil. 3 (translation) terjemahan.
ponytail,kb. 1 ekor kuda. 2 buntut kuda (rambut gadis).
pooch,kb. Sl.: anjing.
poodle,anjing berbulu tebal
poof,kb. pria homo
pooh,"kseru. cih, bah. -kkt. pooh-pooh tak mengindahkan."
pool,kb. 1 kolam. 2 genangan (of water). 3 bilyar kantong/pul. 4 kelompok. 5 arisan tebak-tebakan. -kkt. menyatukan (resources).
pooled,kkt. menyatukan. disatukan
pooling,kkt. menyatukan. penyatuan
poolroom,kb. kamar bola.
poop,"kb. 1. buritan kapal 2. kotoran, feses 3. orang idiot kk. buang hajat"
pooped,ks. Sl.: letih(-lesu).
poor,"kb. the p. j. kaum miskin, orang yang melarat. -ks. 1 miskin. 2 malang. 3 tidak baik (of eyesight). 4 remang-remang (of light). 5 jelek. 6 tandus (of soil). 7 rendah. 8 (serba) canggung. 9 lemah. 10 buruk. -poorly ks. kurang baik. kk. dengan jelek."
poorer,ks. lebih miskin
poorest,ks. paling miskin
poorhouse,kb. rumah miskin.
poorly,kk. dengan kurang baik
poorness,kb. kemiskinan/kekurangan
pop,"kb. air soda. 2 Inf.: ayah, pak. 3 letupan. -kkt. (popped) 1 meletuskan (a balloon). 2 menyerudukkan (o's head into)"
pop music,kb. musik populer
popcorn,kb. jagung berondong/kembang/meletus.
pope,kb. Paus.
popeye,kb. mata membelalak/terbelalak.
popeyed,"ks. terbeliak/berbelalak mata, tercengang."
popgun,kb. senapan mainan.
popinjay,kb. pembual/pesolek
popish,ks. tentang pengajaran Katolik
poplar,kb. semacam pohon.
poplin,kb. popelin.
popped,kkt. meletus
poppet,kb. istilah sayang pada anak
popping,kkt. meletus. peletusan
poppy,"kb. (j. -pies) apiun, bunga madat. p. seed benih pohon apiun."
poppycock,"kb., kseru. Inf.: omong kosong."
popsicle,"kb. eskrim bertangkai, es loli."
populace,"kb. rakyat, khalayak ramai, massa."
popular,"ks. 1 populer, terkenal baik. 2 populer (songs). 3 murah (of prices). 4 bersifat umum/tidak ilmiah/populer. -popularly kk. terkenal (luas)."
popularity,"kb. kepopuleran, ketenaran."
popularization,"kb. penyebaran dengan berpropaganda (agar digemari orang), popularisasi."
popularize,kkt. mempopulerkan.
popularized,kkt. mempopulerkan. dipopulerkan
popularly,terkenal
populate,kkt. mendiami. That country is densely populated Negeri itu penduduknya padat.
populated,kkt. mendiami. didiami
populating,kkt. mendiami. berdiam
population,kb. jumlah penduduk. What's the p. of Jakarta ? Berapa penduduk Jakarta ? p. explosion ledakan penduduk.
populist,kerakyatan
populous,ks. yang banyak/padat penduduknya. p. region daerah yang banyak penduduknya.
porcelain,kb. porselin.
porch,"kb. serambi, beranda."
porcine,ks. babi
porcupine,kb. landak.
pore,"kb. pori, lubang kulit. -kki. to over membaca dengan rajin."
pored,kkt. meneliti. diteliti
poring,kkt. meneliti
pork,kb. daging babi. p. chop potongan daging babi.
porker,kb. babi muda yang digemukkan
porky,ks. seperti babi
porn,kb. pornografi
pornographer,kb. penulis buku cabul
pornographic,cabul
pornography,"kb. 1 kecabulan. 2 porno, gambar/bacaan cabul."
porosity,kb. (j. -ties) sifat menyerap/merembes.
porous,"ks. menyerap, berliang renik, keropos"
porphyry,kb. batu berwarna seperti geranit
porpoise,kb. ikan lumba-lumba.
porridge,kb. bubur.
porringer,mangkuk
port,kb. 1 pelabuhan. river p. bandar/pelabuhan. 2 Nav.: sisi kiri. 3 anggur port. -ks. kiri. on the p. side di sisi kiri.
port.,1[Portugal] Portugal. 2 [Portuguese] Portugis.
portability,kb. portabilitas
portable,"kb. mesin yang mudah dibawa. -ks. dapat diangkut, mudah dibawa (typewriter, tape recorder, TV)."
portage,kb. 1 (ongkos) pengangkutan. 2 pengangkutan perahu.
portal,kb. pintu gerbang.  portal-to-portal ks. dari pintu ke pintu.
portcullis,pintu besi istana2 zmn dulu
portend,"kkt. menandakan, meramalkan."
portended,kkt. meramalkan. diramalkan
portending,kkt. meramalkan. peramalan
portent,"kb. tanda, isyarat."
portentous,"ajaib, menakjubkan, luar biasa, bersungguh2"
portentously,kk. dengan ajaib
porter,"kb. 1 buruh (pengantar barang), kuli pengangkut barang. 2 penjaga pintu, portir."
porterage,kb. biaya pengangkutan porter
porterhouse,kb. p. steak daging lembu diantara rusuk dan pinggang.
portfolio,"kb. 1 tas surat, portepel. 2 jabatan (mentri). minister without p. menteri negara."
porthole,kb. tingkapan (di sisi kapal).
portico,kb. serambi yang bertiang-tiang.
portiere,kb. tirai pintu.
porting,kb. pelabuhan
portion,"kb. 1 porsi (of food). 2 bagian (of the profit, of the work). -kkt. to p. out membagi-bagikan."
portland,kb. p. cement semen biru (portland).
portly,"ks. gemuk, degap."
portmanteau,kopor pakaian dr kulit
portrait,"kb. potret, gambar atau lukisan (orang)."
portraitist,kb. pelukis potret
portraiture,seni lukis/memotret
portray,"kkt. 1 melukiskan, menggambarkan. 2 memerankan, membawakan (the role, part)."
portrayal,"kb. 1 cara memerankan/membawakan (of Hamlet). 2 pelukisan. 3 lukisan, gambar (of his mother)."
portrayed,kkt. melukiskan. dilukiskan
portraying,kkt. melukiskan. pelukisan
portside,"kb. sisi  kiri, kiri  kapal."
portuguese,kb. 1 bahasa Portugis. 2 orang Portugis. -ks. Portugis.
pos.,[positive] positip.
pose,"kb. 1 sikap (badan).  2 sikap, perlaga(k)-laga(k)an. -kkt. 1 mengajukan (a question). 2 merupakan. -kki. bersikap (badan), berpose."
posed,kkt. bersikap. diajukan
poser,masalah sulit
poseur,org yg suka berlagak
posh,"ks. Inf.: indah, mewah."
posing,kkt. bersikap
posit,kkt. mengusulkan sebagai fakta
position,"kb. 1 kedudukan, posisi. 2 keadaan. 3 sikap (badan). 4 jabatan, pekerjaan. -kkt. menempatkan, mengatur posisi/tempat."
positional,ks. tergantung posisi
positioned,kkt. memposisikan. diposisikan
positioning,kkt. memposisikan
positive,"kb. 1 (gambar) positip. 2 bentuk kata positip. -ks. 1 positip, tegas (of opinion, attitude). 2 pasti. 3 yang meyakinkan. --positively kk. 1 nyata-nyata. 2 sungguh-sungguh."
positively,kk. secara positif
positiveness,"kb. ketentuan, kepastian, ketegasan,"
positivism,kb. paham positifisme
positivist,kb. positivisme
positivity,kb. kepositifan
poss.,[possessive] yang menunjukkan kepunyaan.
posse,"kb. sekelompok pembantu polisi, pagar betis."
posses,kkt. [memiliki/mempengaruhi]
possess,"kkt. 1 memiliki (ability, a car). 2 mempunyai. -possessed ks. majenun, kesurupan, kemasukan setan."
possessed,"kemasukan, kesetanan, kalap"
possessing,kkt. menguasai
possession,kb. 1 barang milik. 2 milik.
possessive,kb. Gram.: kasus kepunyaan. -ks. orang yang suka menguasai miliknya. p. pronoun kata ganti empunya/kepunyaan/milik.
possessively,kk. dengan rasa memiliki
possessor,"kb. pemilik, penguasa."
possibilities,kb. berbagai kemungkinan
