Word,Meaning
شىء صغير,{n.} chip
شىء صغير الحجم,{n.} nutshell
شىء صغير براق,{n.} paillette
شىء صغير جدا,{n.} mite
شىء صغير طريف,{n.} trinket
شىء صلب,{n.} solidity
شىء صنعي,{n.} ersatz
شىء ضئيل القيمة,"{n.} cheeseparing, farthing"
شىء ضبابي,{n.} blur
شىء ضخم,"{n.} immensity, whale, bumper"
شىء ضخم بالنسبة لحجمه,{n.} monster
شىء ضخم جدا,{n.} jumbo
شىء ضروري,{n.} necessity
شىء طيب الرائحة إلى حد بعيد,{n.} ambrosia
شىء طيب المذاق,{n.} ambrosia
شىء عاجل,{n.} immediacy
شىء عرضة للتخمين,{adv.} perhaps
شىء عصري,{n.} modernity
شىء على شكل معين هندسي,{n.} lozenge
شىء على شكل وردة,"{n.} rose, rosette"
شىء عملاق,{n.} mammoth
شىء عمودي,{n.} upright
شىء عميق,{n.} profundity
شىء غريب,{n.} queerness
شىء غريب جدا,{n.} exotic
شىء غير جوهري,{n.} inessential
شىء غير رسمي,{n.} informality
شىء غير متغير,{n.} constant
شىء غير محتشم,{n.} indecorum
شىء غير محدد,{n.} thing
شىء غير محدود,{n.} infinite
شىء غير مضمون,{n.} gamble
شىء غير موجود,{n.} nonentity
شىء غير واضح,{n.} blurring
شىء فارغ,{n.} inanity
شىء فارغ أو تافه,{n.} pap
شىء فارغ كزجاجة,{n.} empty
شىء فظ,{n.} indelicacy
شىء قبيح,{n.} eyesore
شىء قذر,{n.} obscenity
شىء قشدي القوام,{n.} cream
شىء قصير,{adj.} short
شىء كئيب,{n.} grey matter
شىء كاذب,{n.} falsehood
شىء كالأخطبوط,{n.} octopus
شىء كالأسفنج,{n.} sponge
شىء كالتنورة,{n.} petticoat
شىء كالثلج,{n.} snow
شىء كالجبن شكلا,{n.} cheese
شىء كالجناح شكلا,{n.} wing
شىء كالجورب,{n.} stocking
شىء كالحلمة,{n.} pap
شىء كالخثارة,{n.} curd
شىء كالدخان,{n.} smoke
شىء كالركاب,{n.} stirrup
شىء كالزعنفة,{n.} fin
شىء كالقدم,{n.} foot
شىء كالكيس,{n.} bag
شىء كاللسان,{n.} tongue
شىء كالملعقة,{n.} spoon
شىء كالمهماز,{n.} spur
شىء كالهلام في قوامه,{n.} jelly
شىء كاليد,{n.} hand
شىء كجزء من قفاز,{n.} palm
شىء كشكل الجسر,{n.} bridge
شىء كمالي,{n.} accessory
شىء لا مادي,{n.} immateriality
شىء لا متناهي,{n.} infinitude
شىء لا مثيل له,{n.} nonpareil
شىء لافت للنظر,"{n.} eye catcher, curio"
شىء لولبي دودي الشكل,{n.} worm
شىء مؤلف من طبقات,{n.} stratification
شىء ما,{n.} something
شىء مبتز,{n.} extortion
شىء مبهرج ولكنه تافه,{n.} tinsel
شىء متاخم,{n.} adjacency
شىء متحجر,{n.} petrifaction
شىء متراكم,{n.} accumulation
شىء متضمن,{n.} inclusion
شىء متعرج,{n.} sinuosity
شىء متقطع,{n.} staccato
شىء متقلب,{n.} variable
شىء متماسك,{n.} concrete
شىء متنافر,{n.} grotesque
شىء متوسط,{n.} medium
شىء متوقع,{n.} expectation
شىء مثني,{n.} turn up
شىء مثير,"{n.} irritation, excitement"
شىء مثير للدهشة,{n.} wonderment
شىء مثير للغضب,{n.} provocation
شىء مثير للنشاط,{n.} brace
شىء مجدول,{n.} twine
شىء مجهول,"{n.} uncertainty, waif"
شىء محتمل,{n.} verisimilitude
شىء محدود,{adj.} finite
شىء محرف,{n.} distortion
شىء مخبوء,{n.} cache
شىء مختار,{n.} selection
شىء مخروطي الشكل,{n.} cone
شىء مخلوق,{n.} creation
شىء مخيب للأ مل,{n.} disappointment
شىء مدور رقيق,{n.} disk
شىء مرئي,{n.} vision
شىء مراق,{n.} effusion
شىء مربك,{n.} puzzle
شىء مرتجل,"{n.} improvisation, impromptu"
شىء مرتل,{n.} intonation
شىء مرشح,{n.} filtrate
شىء مرعب,{n.} horror
شىء مرفوض,{n.} rejection
شىء مرقع,{n.} vamp
شىء مركز,{n.} concentration
شىء مزدان بنقوش,{n.} intaglio
شىء مزدرع,{n.} transplant
شىء مزدوج,{n.} duplex
شىء مزفور هواء,{n.} exhalation
شىء مزور,{n.} forgery
شىء مزيف,"{n.} counterfeit, fake"
شىء مستحيل,{n.} impossibility
شىء مستحيل إصلاحه,{n.} humpty-dumpty
شىء مستدير كالبطيخ,{n.} melon
شىء مستعرض,{v.} transverse
شىء مستورد,{n.} importation
شىء مشترى,{n.} purchase
شىء مشكوك فيه,{n.} uncertainty
شىء مشهديى,{n.} spectacular
شىء مشوه,{n.} distortion
شىء مصنوع من أخشاب,{n.} timbering
شىء مصنوع من ألواح خشبية,{n.} plank
شىء مصنوع من خسب الصفصاف,{n.} willow
شىء مصنوع من خشب,{n.} boarding
شىء مصنوع من رخام,{n.} marble
شىء مصنوع من فلاذ,{n.} steel
شىء مصنوع من لباد,{n.} felt
شىء مصور على الطريقة اليابنية,{n.} Japan
شىء مضاف,"{n.} addition, extension"
شىء مطرز,{n.} embroidery
شىء مطعم,{n.} inlay
شىء معاد الصنع أو مجدد,{n.} remake
شىء معترض,{n.} interjection
شىء معد للخياطة,{n.} sewing
شىء معروض للبيع,{n.} offering
شىء معقد,"{n.} complexity, intricacy, snarl"
شىء معكوس,{n.} invert
شىء معين,{n.} concrete
شىء مغري,{n.} temptation
شىء مفتت,{n.} crumble
شىء مفرط الحلاوة,{n.} sorghum
شىء مقدر,{n.} fatality
شىء مقلوب,"{n.} invert, converse"
شىء مقنع,{n.} persuasive
شىء مقو,{n.} reinforcement
شىء مقيت,{n.} detestation
شىء مكتسب,{n.} acquisition
شىء مكتوب,{n.} writ
شىء مكتوب على ورق البردي,{n.} papyrus
شىء مكرر,{n.} repeat
شىء مكيف أو معدل,{n.} adaptation
شىء ملازم,{n.} accompaniment
شىء ملموس,{adj.} intangible
شىء ملوث,{n.} contamination
شىء مماثل للأذن,{n.} ear
شىء ممتاز,"{n.} extra, plum"
شىء ممتص,{n.} absorbent
شىء ممل,{n.} grey matter
شىء من الطراز الأول,{n.} dandy
شىء من الوقاحة,{n.} piece of impudence
شىء من حق المرء,{n.} fief
شىء مناسب,{n.} convenience
شىء منبعث,{n.} emission
شىء منبوذ,{n.} rejection
شىء منتحل,{n.} plagiarism
شىء منحن,{n.} curvature
شىء منحوت,{n.} carving
شىء منظم,{n.} cascade
شىء منعكس,"{n.} reflection, reflexion"
شىء منقوش,{n.} carving
شىء منقوش فوق شيء,{n.} superscription
شىء ناجح نجاحا مثيرا للحماة,{n.} riot
شىء نادر,{n.} rarity
شىء نام,{n.} upgrowth
شىء نام على نحو قصير خشن,{n.} stubble
شىء نصف دائري,{n.} semicircle
شىء نهائي,{n.} finality
شىء نير,{n.} luminosity
شىء هام,{n.} matter
شىء هين,{n.} joke
شىء واق,{n.} prophylactic
شىء وبخاصة المال,{n.} appropriation
شىء يؤخذ عنوة,{n.} exaction
شىء يؤدى بسرعة,{n.} quickie
شىء يباح به,{n.} revelation
شىء يتكشف,{n.} contrast
شىء يحل محل آخر,{n.} replacement
شىء يدعو للأسف,{n.} pity
شىء يستخدم في المشي,{n.} walker
شىء يستخدم لمجرد ملء الفراغ,{adj.} expletive
شىء يسرد من جديد,{n.} rehearsal
شىء يشبه الرعد,{n.} thunderclap
شىء يشبه الفخذ,{n.} thigh
شىء يشبه الفم,{n.} mouth
شىء يشبه المطرقة,{n.} hammer
شىء يصعب الإمساك به,{n.} fugitive
شىء يطوي,{n.} turnover
شىء يظهر بالمغايرة,{n.} foil
شىء يقدم إعترفا للجميل,{n.} testimonial
شيء,"{n.} thing, matter, something, object, contraption, thingummy"
شيئ صغير,{n.} chip
شيئا فشيئا,{adv.} piecemeal
شياط,{n.} scorch
شياق,{n.} arbor
شيال,{n.} bagger
شيب,"{n.} white hair, old age"
شيب,{v.} go gray
شيبسي رقائق بطاطس محمرة,{n.} chips
شيبه الفلز,{n.} metalloid
شيبه المعدن,{n.} metalloid
شيت قماش قطني,{n.} calico
شيح البابونج,"{n.} camomile, chamomile"
شيخ,{adj.} old
شيخ,{n.} greybeard
شيخ,"{v.} age, seed"
شيخ أو رجل عجوز,{n.} graybeard
شيخ القبيلة,"{n.} sheikh, chieftain"
شيخ جليل,{n.} patriarch
شيخ طاعن في السن,{adj.} old
شيخ عجوز,"{n.} old, ancient"
شيخوخة,"{n.} old age, senility, sunset, caducity, aging"
شيخوخة مبكرة,{n.} green old age
شيخوخي,"{adj.} senile, aged"
شيد,{n.} whitewash
شيد,"{v.} erect, construct, elevate, raise, structure, put up, praise, cite, tribute"
شيد ب,{v.} pay homage to
شيزوفرينيا إنفصام في الشخصية,{n.} schizophrenia
شيش كباب,{n.} kebab
شيشروني,{adj.} ciceronian
شيط,{v.} scorch
شيطان,"{adj.} bally, pestilential, puckish"
شيطان,"{n.} devil, archenemy, Dickens, deuce, Satan, demon, fiend, Prince of Darkness, familiar, serpent, pixy"
شيطان,{n.} Lucifer
شيطان الجشع,{n.} mammon
شيطان رئيسي,{n.} archfiend
شيطانة,{n.} hag
شيطاني,"{adj.} devilish, diabolic, diabolical, satanic, demonic, demoniacal, fiendish, hellish, infernal, serpentine, unholy, impish, playful, swinging"
شيعة,{n.} sect
شيعة طائفة,{n.} faction
شيعي,{adj.} Shiite
شيعي,{n.} Shiite
شيفاهي,{n.} labialization
شيفرة,{n.} cipher
شيق,{adj.} spry
شيك,{n.} cheque
شيك أجر العمل,{n.} paycheck
شيك سياحي,{n.} traveler's check
شيك مسطر,{n.} crosscheck
شيك مصرفي,{n.} check
شيك مفتوح,{n.} blank cheque
شيكات,{n.} chequer
شيكل,{n.} Shekel
شيلي,{adj.} Chilean
شيمبانزي قرد,{n.} chimpanzee
شيمة,"{n.} habit, custom"
شيوع,"{n.} publicity, commonness, propagation"
شيوعي,"{adj.} communist, communistic, communal, red"
شيوعي,"{n.} communist, Bolshevik"
شيوعية,{n.} communism
ص,{v.} bawl
صائب,"{adj.} just, poignant"
صائح,{adj.} crow's
صائد الجرذان,{n.} ratter
صائد الحيتان,"{n.} whaleman, whaler"
صائد الخنازير,{n.} pigsticker
صائد الفئران,{n.} ratcatcher
صائد الفقمة,{n.} sealer
صائد اللؤلؤ,{n.} diver
صائغ,"{n.} goldsmith, jeweler, jeweller"
صائغ الجواهر,"{n.} jeweller, jeweler"
صائغ الذهب,{n.} goldsmith
صائغ الفضة,{n.} silversmith
صائغ الوثائق,{n.} draftsman
صائن,{adj.} preservative
صابر,{n.} patient
صابون,{n.} soap
صابون أرضيات,{n.} floor soap
صابون أطباق,{n.} dish soap
صابون الراعي,{n.} primrose
صابوني,{adj.} soapy
صابونية,{n.} soapdish
صاج الخبز,{n.} griddle
صاح,{adv.} clear
صاح,"{v.} accompany, cry, shout, scream, call, crow, call in, squall, squawk, squeal, holler, hoot, vociferate, sing out"
صاح بأعلى صوت,{v.} roar
صاح بصوت عالي,{v.} shriek
صاح بقوة,{v.} shrill
صاح بلا إنقطاع,{v.} squeak
صاح على فلان لكذا,{v.} hoot at smb.
صاحب,{adj.} gossipy
صاحب,{n.} owner
صاحب,"{v.} attach, keep company"
صاحب أرض,{n.} landowner
صاحب أسلوب,{n.} stylist
صاحب إستفادة,{adj.} beneficial
صاحب الإمتياز,{n.} concessionaire
صاحب الام,{n.} boss
صاحب البراءة أو الامتياز,{n.} patentee
صاحب البنك,{n.} banker
صاحب البيت,{n.} householder
صاحب الجلالة,His Majesty
صاحب الرخصة,{n.} licensee
صاحب السعادة,His Excellency
صاحب السماحة,His Eminence
صاحب السمو,his royal highness
صاحب الشأن,{n.} concerned person
صاحب الشريعة,{n.} lawgiver
صاحب الصفقة,{n.} purchaser
صاحب العطفة,his Grace
صاحب العمل,"{n.} employer, taskmaster"
صاحب الغبطة,His beatitude
صاحب الفندق,"{n.} hosteler, landlord"
صاحب القداسة,His Holiness
صاحب المتجر,"{n.} shopkeeper, tradesman"
صاحب المصنع,"{n.} manufacturer, industrialist"
صاحب المطعم,{n.} restaurateur
صاحب المعمل,{n.} manufacturer
صاحب المكان,{n.} landlord
صاحب الملك,"{n.} possessor, proprietor"
صاحب الوليمة,{n.} banqueter
صاحب اليخت,{n.} yachtsman
صاحب اليد الطويلة في الملاكمة,{v.} outreach
صاحب تجارة رابحة,{n.} moneymaker
صاحب حانة,{n.} publican
صاحب حانوت,{n.} merchant
صاحب حق,{n.} titular
صاحب رشوة,{adj.} bribed
صاحب رفيق,"{n.} comrade, associate, fellow"
صاحب صناعة,{n.} industrial
صاحب عزبة,{adj.} manorial
صاحب فكرة واحدة,{n.} one track mind
صاحب لقب,{n.} dignity
صاحب مؤسسة,{n.} patron
صاحب مؤسسة تجارية,{n.} businessman
صاحب مال,{n.} owner
صاحب مالك,"{n.} proprietor, possessor, holder"
صاحب متجر,{n.} tradesman
صاحب مححيا,{n.} vizard
صاحب محل لبيع الصحف,{n.} newsagent
صاحب مذهب عقلي,{n.} rationalist
صاحب مزرعة المواشي,{n.} rancher
صاحب مزرعة لانتاج اللبن,{n.} dairyman
صاحب مشتل,{n.} nurseryman
صاحب مقام رفيع,{n.} dignitary
صاحب مكانة,"{n.} caliber, calibre"
صاحب مهنة,{n.} practitioner
صاحب مواش,{n.} cowman
صاحب هذا الصوت,{n.} soprano
صاحبة الأرض,{n.} landlady
صاحبة المتجر,{n.} tradeswoman
صاحبة المكان,{n.} landlady
صاحبة حانة مزر,{n.} alewife
صاحبة رتبة كنيس ذات دخل,{n.} beneficiary
صاحبة ماخور,"{n.} bawd, madam"
صاحبة ملك,{n.} proprietress
صاحبة نزل,{n.} stewardess
صاحبي,{n.} quake
صاحي,{adj.} sleepless
صاخ,{v.} hark
صاخب,"{adj.} loud, loudmouthed, boisterous, rackety, obstreperous, rattling, riotous, vociferous, tumultuous, uproarious, tempestuous, shrill, rip roaring, roistering, furious, gusty, randy, termagant, discordant, raucous, staring, saturnine"
صاخب رتبة صغيرة,{adj.} ranking
صاد,{adj.} repellent
صاد,"{v.} bag, hook, land"
صاد الأرنب,{v.} rabbit
صاد السلحفاة,{v.} turtle
صاد السمك,{v.} gill
صاد الفقمة,{v.} seal
صاد القريدس,"{v.} prawn, shrimp"
صاد بالجيغة,{v.} jig
صاد بالشبكة,{v.} trawl
صاد بالصنارة,"{v.} angle, troll"
صاد بالوهق,{v.} lasso
صاد ببندقية,{v.} gun
صاد بشبكة,{v.} net
صاد بشرك,{v.} snare
صاد بشرك معدني,{v.} wire
صاد بطريقة غير قانونية,{v.} poach
صاد مستعينا بابن مقرض,{v.} ferret
صاد مستعينا بصقر,{v.} hawk
صادر,"{v.} behave, sequester, seize, sequestrate, requisition, expropriate, take possession of, conscript, impound, possess, commandeer, condemn, levy"
صادر الممتلكات,{v.} confiscate
صادر عن حسن نية,{adj.} well-meaning
صادر عن مقر سلطة ما,{adj.} cathedral
صادر عن ندم,{adj.} contrite
صادر للمصلحة,{v.} press
صادر للمصلحة العامة,{v.} impress
صادر من القلب,{adj.} heartfelt
صادرات,{n.} exports
صادف,"{v.} come across, meet by chance, run across, fall in with, happen on, light upon, happen, encounter, chance, meet, stumble, stumble on, tumble"
صادق,"{adj.} creaky, true, truthful, genuine, sincere, whole hearted, veracious, unfeigned, unaffected, honest, plain spoken, real"
صادق,"{interj.} bon appetite, Bon appetit!"
صادق,"{v.} friend, indorse, chum, endow, sanction"
صادق الأخرين,{v.} socialize
صادق النية,{v.} mean business
صادق الولاء,{adj.} true blue
صادق تلقائيا,{v.} rubber stamp
صادق على,"{v.} endorse, indorse"
صادق عند كاتب عدل,{v.} notarize
صادم,{adj.} percussive
صادم,{v.} encounter
صار,{adj.} strident
صار,{n.} coin
صار يتيما,{v.} orphan
صارخ,"{adj.} loud, noisy, sharp, jarring, fortissimo, crying, blatant, garish, gaudy, flamboyant, showy, staring, lurid, rank, outrageous, violent, trumpery"
صارع,"{v.} struggle, wrestle, war, scrabble about, grapple, fool smb. out of smth."
صارم,"{adj.} rigid, rigorous, severe, inclement, austere, astringent, dour, exact, stern, strait, strict, stringent, tight, fast, firm, hard, hard and fast, rugged, stark, tough, unrelenting, disciplinary, stiff, violent, driving, searching, sharp, swingeing"
