Word,Meaning
masculine,"{adj} مذكر, مسترجلة, رجولي"
masculinity,"{n} رجولية, ذكورة, التذكير"
mash,"{n} خبيصة, هريسة, علف, معجون, عصيدة, الهريس"
mash,"{v} جرش, هرس, نقع في, غازل"
mashed,{adj} مهروس
mashed potatoes,بطاطس مهروسة باللبن و الزبدة
mashing,"{n} جرش, هرس, نقع"
mask,"{n} كمامة, قناع, وجه الثعلب أو الكلب"
mask,"{v} قنع, تقنع, تنكر, غطى, أخفى وجهه, إشترك في حفلة تنكرية, حجب عن العيان, اختفى"
masked,"{adj} مقنع, متنكر, محتجب, مختبي"
masochism,"{n} ماسوشية إنحراف جنسي يتلذذ به المرء بالتعذيب ينزله به رفيقه, ماسوشية تلذذ بالإضهاد"
masochist,{n} المنحرف جنسيا
masochistic,{adj} ماسوشي
mason,"{n} بناء, بناء حر, بناء مهنة"
mason,{v} بنى
masonic,{adj} ماسوني
masonry,"{n} ماسونية, بناء, عمل البناء, البناءون الاحرار"
masquerade,"{n} حفلة تنكرية, لباس يرتدى للتنكر"
masquerade,"{v} غير, تنكر, تخفى, تنكر في, إشترك في حفلة تنكرية"
masqueraded,"{adj} متنكر, مقنع"
mass,"{n} مرتفعات, كتلة, جرم, جسم, قداس, مقدار كبير"
mass,"{v} تجمع, جمهر, تكتل, كتل"
mass,"{adj} جماعي, ضخم"
mass cult,{n} الثقافة الجماهيرية
mass media,"وسائل الإعلام الجماهيرية, وسائل الإعلام العامة"
mass production,إنتاج متسلسل
massacre,"{n} مذبحة, مجزرة, قتل وحشي, ذبح الحيوانات بالجملة"
massacre,{v} ذبح
massage,"{n} تدليك, تمسيد, دلك"
massage,{v} دلك
masses,"{n} الجماهير, كتل, جماهير"
masseur,"{n} مدلك, محترف التدليك"
masseuse,{n} مدلكة
massif,{n} المسيف الجزء الرئيسي من جبل
massive,"{adj} ساحق, مكثف, مصمت, ثقيل, غزير, هائل, كبير, ضخم"
massiveness,"{n} ضخامة, غزارة"
massy,{adj} كبير
mast,"{n} صاري المركب, سارية, عمود الإشارات, زانة, صاري السفينة"
mastectomy,"{n} إستئصال الثدي, قطع الثدي"
master,"{n} خبير, مدرس, سيد, ماجستير, فنان, ربان, رب العمل, ولي الأمر, رئيس مؤسسة, حاكم, خط رئيسي, منتصر, المتغلب, السيد"
master,"{v} تخصص, سيطر, تغلب, كبح, روض, برع في"
master,{adj} رئيسي
master degree,{n} شهادة ماجستير
master key,{n} مفتاح عمومي
master of ceremonies,"المشرف على الحفل, رئيس الحفل, مدير التشريفات, رئيس التشريفات"
master plan,"خطة رئيسية, خطة مدروسة"
master stroke,"{n} خطوة نبوغية, ضربة معلم, عمل أستاذي"
mastercard,{n} ماستر كارد
masterful,"{adj} مستبد, بارع, متسلط, رئيسي, ذو براعة, متقن"
masterly,"{adj} متقن, بارع, فناني, إبداعي, أستاذي"
masterly,"{adv} على نحو بارع, بحذاقة"
mastermind,{n} العقل الموجه
mastermind,"{v} نظم, قاد"
mastermind of smth,{n} العقل الموجه ل
masterpiece,"{n} تحفة, رائعة, عمل فني مميز, القطعة الممتازة, النموذج"
mastership,"{n} سيادة, أستاذية, براعة"
masterwork,"{n} تحفة, رائعة, عمل فني مميز"
mastery,"{n} سيادة, سيطرة, تفوق, براعة, تمكن, تضلع"
masthead,"{n} قمة الصاري, البيانات الإدارية, عناوين الصحيفة"
mastic,"{n} المصطكي, صمغي, المصطكاء شجر للصمغ"
masticate,"{v} مضغ, علك, عجن"
mastication,"{n} مضغ, علك, عجن"
masticator,{n} الماضغ
mastiff,{n} الدرواس كلب ضخم
mastitis,{n} إلتهاب الثدي
mastodon,{n} المستودون حيوان بائد شبيه بالفيل
masturbate,"{v} إستمنى باليد, مارس العادة السرية"
masturbation,"{n} الأستمناء باليد, عاده سرية, جلد عميرة"
mat,"{n} حصيرة, سجاد, حاشية الصورة"
mat,"{v} جعل للصورة حاشية, انضفر, جدل, زود بحصير, غطى"
match,"{n} نظير, ند, صنو, كبريت, مباراة, لقاء, زوج متسم بالتناسب, زواج, فتيل لإطلاق السلاح"
match,"{v} كافأ, لاءم, نسق, ماثل, قارن, بارى, تطابق, ناغم, تماشى"
match,{adj} كفؤ
matches,{n} ثقاب
matching,"{n} متماثل, متجانس"
matching,{adj} ملائم
matchless,"{adj} فذ, لا مثيل له, منقطع النظير, فريد"
matchlock,{n} فتيل بندقية
matchmaker,"{n} صانع عيدان الثقاب, خاطب, وسيط الزواج, صانع الكبريت, منظم المباريات"
matchmaking,"{n} وسيط الزواج, وساطة الزواج, اتساق"
matchmaking,{adj} تلائم
matchwood,{n} شظايا خشبية
mate,"{n} زميل, رفيق, صديق, تزاوج, زوج قرين, موت الشاه شطرنج, ذكر, وكيل الربان"
mate,"{v} تزاوج, تعشق, أمات الشاه, زاوج ( بين الشيئين )"
mater familias,{n} ربة البيت
material,"{n} ثوب, مادة, أدوات, لوازم"
material,"{adj} جوهري, مادي, دنيوي, جسدي, هام, أساسي, غير روحي"
materialism,"{n} مادية, نظرية مادية, المذهب المادي"
materialist,"{n} المادي, المتنق للمادية"
materialistic,"{adj} مادي, دنيوي"
materiality,{n} مادة
materialization,"{n} تجسد, التجسد, التحقق"
materialize,"{v} جسد, تجسد, حقق, مدى جعل الشىء ماديا"
materialized,{adj} مجسم
materially,"{adv} على نحو مادي, بتجسد"
materials,"{n} ماديات, عتاد, أسلحة, أجهزة عسكرية, لوازم"
maternal,"{adj} أمومية, موروث من الأم, قريب الأم"
maternity,{n} أمومة
maternity dress,فستان الحمل
matey,"{adj} ولوف, عطوف, أخوي"
mathematical,"{adj} رياضي, متخصص بالرياضيات, حسابي, دقيق"
mathematician,"{n} رياضي, المتخصص بالرياضيات"
mathematics,{n} رياضيات علم الرياضة
maths,{n} رياضيات
matinee,"{n} عرض صباحي, سحر, صباحية"
mating,"{n} تزويج, تزاوج ( الأفراد )"
matins,"{n} صلوات منتصف الليل أو الفجر, صلاة الصبح"
matrass,"{n} إناء زجاجي, قذافة, سهم"
matriarch,{n} الأم الحاكمة
matriarchy,{n} النظام الأمومي
matricide,"{n} قتل الأم, قاتل أمه, قاتلة أمها"
matriculate,"{v} سجل للجامعة, قبله عضوا في جماعة"
matriculate,"{n} تسجيل للجامعة, النجاح في إمتحانات الثانوية"
matriculation,"{n} شهادة الثانوية العامة, إمتحان القبول بالجامعة"
matrilineal,"{adj} أخوالي متعلق بقرابة الأم, ذو علاقة مع أقارب الأم"
matrimonial,"{adj} متعلق بالزواج, زوجي"
matrimony,"{n} زواج, حالة شخصية, قران, نكاح, ضرب من العاب الورق"
matrix,"{n} قالب, ماة النسيج البيخلوية, النسيج الغشائي, منبت, رحم"
matron,"{n} الرئيسة أم البيت, العاملة في المستشفي, القيمة أم البيت, المراقبة العامة, مديرة, رئيسة الممرضات"
matronal,{adj} رفيع إجتماعيا
matronly,"{adj} كامرأة وقورة, وقور, رزين, قيمي"
matt,"{adj} غير ناعم, غير أملس"
matte finish,{n} تشطيب مطفي
matted,"{adj} متلبد, شعر متعقد"
matter,"{n} مطلب, جوهر, مسألة, موضوع, أمر, قضية, مادة, شىء هام, مسألة هامة, شيء, نص مطبوع, باب, الهيولى"
matter,"{v} أخذ أهمية, هم"
matter of fact,عملي
mattery,{adj} متقيح
matting,{n} مادة لصنع الحصر
mattock,"{n} معول, مجرفة"
mattress,"{n} فراش, حشية, مرتبة, مرتبة ناعمة ودافئة, مرتبة تحتمل الماء"
maturation,"{n} نضوج, إيناع, إنضاج"
mature,"{v} نضج, أنضج, حين وقت سداده, إستحق الدفع"
mature,"{adj} ناضج, راشد, مدروس, تام النمو, معتق, مستحق الدفع"
maturing,"{n} نضوج, سن النضوج"
maturity,"{n} إدراك, بلوغ, رشد, نضج, تاريخ إستحقاق الدين"
matutinal,"{adj} صباحي, سحري"
maty,"{adj} مدروس, مروى فيه"
maudlin,"{adj} جياش العاطفة, بكاء, حساس, ثمل"
maul,"{n} مطرقة, مدقة"
maul,"{v} جرح, دق, فلق الخشب, خاشن, هرس, ضرب بعنف, انتقد, كبد الخسائر"
maunder,"{v} ضل, تمون, هذى"
mausoleum,"{n} ضريح, قبر فخم, بناية ضخمة مظلمة"
mauve,"{adj} بنفسجي فاتح, خبازي"
maverick,"{n} بقرة لم توسم, الخارج شخص يخرج عن مجموعته, مستقل"
maw,"{n} فم, بلعوم, حوصلة, وجه, هوة, ورطة"
mawkish,"{adj} مسرف بالعاطفية, مغث, مثير للغثيان, عاطفي, تملق"
maxim,"{n} حكمة, قول سائر, مثل, قاعدة مبدأ, قول مأثور"
maximal,"{adj} أكبر, شمولي, أعلى, أكمل"
maximize,"{v} زاد الى الحد الاعلى, عزا أهمية قصوى"
maximum,"{n} الحد الاقصى, حد أعلى, عليا, منتهى"
maximum,"{adj} أعلى, أقصى"
may,"{n} الشهر الخامس, ربيع العمر, مايو, أيار, نوار"
may i ask who's calling,هل لي أن أسأل من المتصل
may i bother you for a moment,هل لي بدقيقة من وقتك
may i browse,أمن الممكن أن أتصفحه
may i check my e mail,هل أستطيع تفقد بريدي الإلكتروني
may i drop the car off at my destination,هل أستطيع ترك السيارة عند مكان وصولي
may i have a bottle of beer,هل لي في زجاجة بيرة
may i have a carafe of beer,هل لي في قنينة بيرة
may i have a copy of the accident report,هل تسمح لي بنسخة من تقرير الحادث
may i have a glass of beer,هل لي في كأس من البيرة
may i have a pair of socks,هل لي بزوج من الجوارب القصيرة
may i have a pair of stockings,هل لي بزوج من الجوارب
may i have a pint of beer,هل لي في نصف لتر من البيرة
may i have another customs form,هل تسمح لي باستمارة جمرك أخرى
may i have my baggage back,هل أستطيع استرداد حقائبي
may i have some bread,هل أستطيع الحصول على بعض الخبز
may i have some butter,هل أستطيع الحصول على بعض الزبدة
may i have some dressing,هل أستطيع الحصول على بعض من مرق التوابل
may i have some lemon,هل أستطيع الحصول على بعض الليمون
may i have some mustard,هل أستطيع الحصول على بعض المسطردة
may i have some oil,هل أستطيع الحصول على بعض الزيت
may i have some pepper,هل أستطيع الحصول على بعض الفلفل
may i have some salt,هل أستطيع الحصول على بعض الملح
may i have some sugar,هل أستطيع الحصول على بعض السكر
may i have some sweetener,هل أستطيع الحصول على بعض المحلي
may i have some vinegar,هل أستطيع الحصول على بعض الخل
may i have the bill,هل لي بالفاتورة
"may i have the menu and the wine list, please",هل لي بقائمة الطعام وقائمة النبيذ من فضلك
"may i have the program, please",هل أستطيع الحصول على البرنامج من فضلك
"may i have this dance, please",هل لي في هذه الرقصة من فضلك
may i have your address,هل بإمكاني الحصول على عنوانك
may i have your e mail,هل بإمكاني الحصول على عنوانك الإلكتروني
may i have your name and address,هل تسمح باسمك وعنوانك
may i have your telephone number,هل بإمكاني الحصول على رقم تلفونك
may i help you,هل يمكن أن أساعدك
may i introduce you to my husband,اسمح لي بتقديمك إلى زوجي.
may i leave the car in the airport,هل لي أن أترك السيارة في المطار
may i offer you a drink,هل لي أن أقدم لك مشروبا
may i offer you our wine list,هل أعرض عليك قائمة النبيذ الخاصة بنا
may i open the window,هل يمكنني فتح النافذة
may i pick it up,هل أستطيع استلامه
may i recline my seat,هل أستطيع أن أتكئ بمقعدي
may i see a wristwatch that shows the date,أمن الممكن أن أرى ساعات يد تظهر التاريخ
"may i see your boarding pass, please",هل أستطيع رؤية جواز مرورك على متن الطائرة من فضلك
"may i see your passport, please",هل أستطيع رؤية جواز سفرك من فضلك
may i smoke,هل من الممكن لي التدخين
may i speak to the manager,هل لي أن أتكلم مع المدير
may i take a look at it,هل أستطيع أن ألقي نظرة عليه
may i take pictures here,هل أستطيع التقاط الصور هنا
may i taste a little,هل من الممكن أن أتذوق قليلا
may i treat you,هل لي أن أدعوك
may i use a flash,هل أستطيع استعمال الفلاش
may i use your bathroom,هل لي في استعمال حمامك
may i use your phone,هل تسمح لي باستعمال تلفونك
may we camp out here,هل نستطيع أن نخيم هنا
